823,0.2314,b'2016-06-01'
824,0.5044,b'2016-09-09'
825,0.5802,b'2016-07-11'
826,0.8405,b'2016-07-30'
827,0.2484,b'2016-05-29'
828,0.9296,b'2016-11-05'
829,0.5209,b'2016-05-02'
830,0.6184,b'2016-04-25'
831,0.1593,b'2016-12-27'
832,0.3090,b'2016-11-04'
833,0.4190,b'2016-11-06'
834,0.3536,b'2016-04-27'
835,0.9076,b'2016-04-12'
836,0.8133,b'2016-06-21'
837,0.7043,b'2016-07-06'
838,0.3152,b'2016-06-27'
839,0.8664,b'2016-03-02'
840,0.6293,b'2016-06-04'
841,0.3485,b'2016-12-02'
842,0.5910,b'2016-02-23'
843,0.1227,b'2016-12-26'
844,0.0171,b'2016-08-25'
845,0.6598,b'2016-02-10'
846,0.8226,b'2016-07-24'
847,0.6487,b'2016-08-31'
848,0.9396,b'2016-10-30'
849,0.3987,b'2016-12-14'
850,0.4277,b'2016-09-13'
851,0.8379,b'2016-05-06'
852,0.8677,b'2016-07-02'
853,0.6122,b'2016-04-27'
854,0.5339,b'2016-03-06'
855,0.3061,b'2016-08-20'
856,0.5255,b'2016-11-05'
857,0.1213,b'2016-06-14'
858,0.1842,b'2016-06-21'
859,0.1171,b'2016-12-05'
860,0.5174,b'2016-10-27'
861,0.4818,b'2016-12-19'
862,0.7106,b'2016-11-02'
863,0.1457,b'2016-06-09'
864,0.4667,b'2016-06-26'
865,0.1028,b'2016-12-13'
866,0.8470,b'2016-09-29'
867,0.6005,b'2016-01-17'
868,0.6819,b'2016-03-08'
869,0.0902,b'2016-02-15'
870,0.4026,b'2016-02-26'
871,0.5991,b'2016-10-25'
872,0.7044,b'2016-08-09'
873,0.0256,b'2016-08-01'
874,0.9149,b'2016-09-07'
875,0.8630,b'2016-10-17'
876,0.2482,b'2016-03-30'
877,0.3033,b'2016-05-27'
878,0.6831,b'2016-03-30'
879,0.3869,b'2016-08-26'
880,0.1335,b'2016-03-20'
881,0.7246,b'2016-01-03'
882,0.8926,b'2016-03-01'
883,0.1301,b'2016-08-16'
884,0.7460,b'2016-02-24'
885,0.8664,b'2016-08-21'
886,0.4015,b'2016-10-15'
887,0.6341,b'2016-04-18'
888,0.2495,b'2016-09-04'
889,0.1892,b'2016-06-24'
890,0.5871,b'2016-06-23'
891,0.3254,b'2016-02-05'
892,0.0319,b'2016-05-20'
893,0.1787,b'2016-12-14'
894,0.2581,b'2016-12-04'
895,0.5915,b'2016-01-24'
896,0.2511,b'2016-09-01'
897,0.4431,b'2016-06-19'
898,0.6880,b'2016-05-17'
899,0.0866,b'2016-04-22'
900,0.4141,b'2016-11-27'
901,0.0779,b'2016-04-20'
902,0.2625,b'2016-11-29'
903,0.0548,b'2016-12-29'
904,0.7335,b'2016-06-03'
905,0.0408,b'2016-08-06'
906,0.9833,b'2016-02-19'
907,0.7529,b'2016-04-07'
908,0.7159,b'2016-12-03'
909,0.9007,b'2016-12-04'
910,0.4245,b'2016-09-17'
911,0.6423,b'2016-02-06'
912,0.8458,b'2016-05-23'
913,0.2060,b'2016-12-22'
914,0.0014,b'2016-09-23'
915,0.0822,b'2016-12-06'
916,0.5834,b'2016-11-05'
917,0.9007,b'2016-12-26'
918,0.3502,b'2016-05-22'
919,0.3967,b'2016-07-23'
920,0.6484,b'2016-02-14'
921,0.4971,b'2016-08-23'
922,0.5532,b'2016-05-14'
923,0.8136,b'2016-10-06'
924,0.4750,b'2016-08-30'
925,0.5344,b'2016-12-29'
926,0.8070,b'2016-01-15'
927,0.4137,b'2016-09-08'
928,0.0660,b'2016-07-04'
929,0.5738,b'2016-01-09'
930,0.2484,b'2016-01-31'
931,0.4999,b'2016-11-22'
932,0.8220,b'2016-06-24'
933,0.2399,b'2016-09-14'
934,0.8053,b'2016-02-15'
935,0.9942,b'2016-12-16'
936,0.4975,b'2016-03-06'
937,0.7131,b'2016-02-14'
938,0.9640,b'2016-01-31'
939,0.5450,b'2016-12-14'
940,0.7693,b'2016-03-15'
941,0.4184,b'2016-11-06'
942,0.9131,b'2016-07-24'
943,0.2698,b'2016-09-21'
944,0.4343,b'2016-03-31'
945,0.1096,b'2016-03-06'
946,0.3153,b'2016-11-23'
947,0.9385,b'2016-02-29'
948,0.7906,b'2016-11-16'
949,0.1470,b'2016-09-03'
950,0.6520,b'2016-04-25'
951,0.2821,b'2016-09-22'
952,0.5778,b'2016-10-20'
953,0.1077,b'2016-11-29'
954,0.5157,b'2016-09-15'
955,0.9186,b'2016-08-14'
956,0.7272,b'2016-02-13'
957,0.5328,b'2016-09-19'
958,0.0771,b'2016-12-20'
959,0.7377,b'2016-09-24'
960,0.6424,b'2016-08-11'
961,0.6313,b'2016-07-12'
962,0.2552,b'2016-06-18'
963,0.5557,b'2016-01-25'
964,0.3699,b'2016-09-14'
965,0.0892,b'2016-08-01'
966,0.0173,b'2016-10-23'
967,0.3524,b'2016-01-19'
968,0.4211,b'2016-08-04'
969,0.2404,b'2016-03-05'
970,0.6745,b'2016-11-01'
971,0.1716,b'2016-11-16'
972,0.7835,b'2016-10-24'
973,0.4305,b'2016-12-09'
974,0.8582,b'2016-04-29'
975,0.4367,b'2016-09-17'
976,0.2114,b'2016-04-18'
977,0.2213,b'2016-09-03'
978,0.1505,b'2016-12-03'
979,0.5623,b'2016-09-11'
980,0.9772,b'2016-11-19'
981,0.6208,b'2016-08-09'
982,0.5856,b'2016-10-07'
983,0.9520,b'2016-12-27'
984,0.9834,b'2016-10-05'
985,0.6307,b'2016-09-24'
986,0.3041,b'2016-07-08'
987,0.4598,b'2016-05-22'
988,0.9457,b'2016-03-23'
989,0.4682,b'2016-08-20'
990,0.4180,b'2016-01-17'
991,0.2171,b'2016-07-23'
992,0.3759,b'2016-08-01'
993,0.5793,b'2016-11-02'
994,0.2299,b'2016-05-25'
995,0.5841,b'2016-11-14'
996,0.8430,b'2016-10-28'
997,0.8237,b'2016-09-04'
998,0.9070,b'2016-12-16'
999,0.4925,b'2016-12-02'
